name,city,state,country,address,Longitude,Latitude,Municipalities,Website
BE-4280 Petit-Hallet (Eglise St Lambert),Hannut, Wallonie, Belgium,"4-6 Rue Maria Gilles Hannut, Li�ge, Wallonie, 4280 Belgium",5.020238,50.687082, Li�ge,
BE-4720 Kelmis Evangelischer Friedhof,Kelmis, Wallonie, Belgium,"3 Casinostra�e Kelmis, Li�ge, Wallonie Belgium",6.0125633888855,50.71268411199, Li�ge,
BE-3404 Attenhoven (oud kerkhof),Landen, Vlaanderen, Belgium,"15 Sint-Petrusstraat Landen, Vlaams-Brabant, Vlaanderen, 3404 Belgium",5.0905299999999,50.767819643182, Vlaams-Brabant,
BE-3404 Attenhoven (nieuw kerkhof),Landen, Vlaanderen, Belgium,"4 Dorpsstraat Landen, Vlaams-Brabant, Vlaanderen, 3404 Belgium",5.0853463558196,50.772279290254, Vlaams-Brabant,
BE-4280 Merdorp,Hannut, Wallonie, Belgium,"2 Rue du Straux Hannut, Li�ge, Wallonie, 4280 Belgium",4.999209271164,50.649769183724, Li�ge,
BE-4550 Villers-le-Temple,Nandrin, Wallonie, Belgium,"77-81 Rue du Cimeti�re Nandrin, Li�ge, Wallonie, 4550 Belgium",5.3733833730164,50.512024581163, Li�ge,
BE-3401 Walshoutem,Landen, Vlaanderen, Belgium,"285 Steenweg op Sint-Truiden Landen, Vlaams-Brabant, Vlaanderen, 3401 Belgium",5.0957536441803,50.726139625051, Vlaams-Brabant,
BE-4280 Wansin (Eglise Sainte-Apolline),Hannut, Wallonie, Belgium,"3-7 Rue Sainte-Apolline Hannut, Li�ge, Wallonie Belgium",5.02024932,50.67895589, Li�ge,
BE-4720 Kelmis,Kelmis, Wallonie, Belgium,"34 Heygraben Kelmis, Li�ge, Wallonie Belgium",6.0174792711639,50.717541136117, Li�ge,
BE-3401 Wezeren,Landen, Vlaanderen, Belgium,"1 Montenakenstraat Landen, Vlaams-Brabant, Vlaanderen, 3401 Belgium",5.1048221865082,50.728886791253, Vlaams-Brabant,
BE-3401 Walsbets,Landen, Vlaanderen, Belgium,"226-244 Hannuitsesteenweg Landen, Vlaams-Brabant, Vlaanderen, 3401 Belgium",5.08091,50.734182838067, Vlaams-Brabant,
BE-3401 Waasmont,Landen, Vlaanderen, Belgium,"Raatshovenstraat Landen, Vlaams-Brabant, Vlaanderen, 3400 Belgium",5.0524927116394,50.740303210403, Vlaams-Brabant,
BE-4520 Huccorgne (Eglise St Jean-Baptiste,Wanze, Wallonie, Belgium,"9-11 Rue Petites Trixhes Wanze, Li�ge, Wallonie, 4520 Belgium",5.164877,50.567479, Li�ge,
BE-3400 Wange,Landen, Vlaanderen, Belgium,"2-10 Gildestraat Landen, Vlaams-Brabant, Vlaanderen, 3400 Belgium",5.0304036441803,50.786220348819, Vlaams-Brabant,
BE-4280 Poucet (Eglise St Martin),Hannut, Wallonie, Belgium,"17 Rue des Mayeurs Hannut, Li�ge, Wallonie, 4280 Belgium",5.112182,50.677792, Li�ge,
BE-4280 Poucet,Hannut, Wallonie, Belgium,"9-11 Rue L�on Genot Hannut, Li�ge, Wallonie, 4280 Belgium",5.112766,50.679033, Li�ge,
BE-4280 Petit Hallet,Hannut, Wallonie, Belgium,"17 Rue de Wansin Hannut, Li�ge, Wallonie, 4280 Belgium",5.021005,50.683806, Li�ge,
BE-4280 Villers-le-Peuplier,Hannut, Wallonie, Belgium,"7-9 Rue d'Avennes Hannut, Li�ge, Wallonie, 4280 Belgium",5.097949,50.6516, Li�ge,
BE-4520 Antheit Communal Cemetery,Wanze, Wallonie, Belgium,"rue Saint-Martin Wanze, Li�ge, Wallonie, 4520 Belgium",5.2370416613769,50.552844083715, Li�ge,
BE-3400 Landen-centrum,Landen, Vlaanderen, Belgium,"64 Tiensestraat Landen, Vlaams-Brabant, Vlaanderen, 3400 Belgium",5.0757467949677,50.759817754785, Vlaams-Brabant,
BE-3400 Rumsdorp,Landen, Vlaanderen, Belgium,"4 Doelstraat Landen, Vlaams-Brabant, Vlaanderen, 3400 Belgium",5.0756685423279,50.76723964293, Vlaams-Brabant,
BE-3400 Neerwinden,Landen, Vlaanderen, Belgium,"29 Kruiskensstraat Landen, Vlaams-Brabant, Vlaanderen, 3400 Belgium",5.0480643730164,50.770486073909, Vlaams-Brabant,
BE-3400 Overwinden,Landen, Vlaanderen, Belgium,"4-8 Torenstraat Landen, Vlaams-Brabant, Vlaanderen, 3400 Belgium",5.0492743730164,50.753275698298, Vlaams-Brabant,
BE-3400 Eliksem,Landen, Vlaanderen, Belgium,"30 Brouwerijstraat Landen, Vlaams-Brabant, Vlaanderen, 3400 Belgium",5.0101807288361,50.783906433454, Vlaams-Brabant,
BE-3400 Laar,Landen, Vlaanderen, Belgium,"4 Heuvelhofstraat Landen, Vlaams-Brabant, Vlaanderen, 3400 Belgium",5.0255878134918,50.770919644531, Vlaams-Brabant,
BE-3400 Ezemaal,Landen, Vlaanderen, Belgium,"3-13 Eeuwfeeststraat Landen, Vlaams-Brabant, Vlaanderen, 3400 Belgium",5.0019529153442,50.776383568732, Vlaams-Brabant,
BE-3390 Houwaart (begraafplaats),Tielt-Winge, Vlaanderen, Belgium,"1-13 Molenstraat Tielt-Winge, Vlaams-Brabant, Vlaanderen Belgium",4.859840728836,50.935566193774, Vlaams-Brabant,
BE-3380 Glabbeek,Glabbeek, Vlaanderen, Belgium,"56 Dries Glabbeek, Vlaams-Brabant, Vlaanderen, 3380 Belgium",4.9455621865081,50.873189378142, Vlaams-Brabant,
BE-4280 Avernas-le-Bauduin (Eglise Notre-Dame de l'Assomption),Hannut, Wallonie, Belgium,"rue du Molhin Hannut, Li�ge, Wallonie, 4280 Belgium",5.078798,50.694767, Li�ge,
BE-3390 Sint-Joris-Winge,Tielt-Winge, Vlaanderen, Belgium,"70 Tiensesteenweg Tielt-Winge, Vlaams-Brabant, Vlaanderen Belgium",4.8780821865082,50.896046766992, Vlaams-Brabant,
BE-4250 Lens-Saint-R�my (Eglise St R�my),Geer, Wallonie, Belgium,"Rue Lens-Saint-Remy Geer, Li�ge, Wallonie, 4250 Belgium",5.15262,50.66236, Li�ge,
BE-4217 Waret-l'Ev�que,H�ron, Wallonie, Belgium,"3 Rue du Pairon H�ron, Li�ge, Wallonie, 4217 Belgium",5.067414,50.556521, Li�ge,
BE-4100 Seraing Bergerie,Seraing, Wallonie, Belgium,"1-11 Place de Houilleurs Seraing, Li�ge, Wallonie, 4100 Belgium",5.4910189814758,50.585667316559, Li�ge,
BE-3380 Zuurbemde,Glabbeek, Vlaanderen, Belgium,"7 Bronstraat Glabbeek, Vlaams-Brabant, Vlaanderen, 3380 Belgium",4.97259,50.873459689184, Vlaams-Brabant,
BE-3380 Attenrode,Glabbeek, Vlaanderen, Belgium,"6 Doelaagstraat Glabbeek, Vlaams-Brabant, Vlaanderen, 3384 Belgium",4.9231248981475,50.877223230274, Vlaams-Brabant,
BE-4280 Lens-Saint-R�my (Eglise St R�my),Hannut, Wallonie, Belgium,"1 Rue Joseph Bully Hannut, Li�ge, Wallonie, 4280 Belgium",5.133748,50.654538, Li�ge,
BE-4031 Angleur Communal Cemetery,Li�ge, Wallonie, Belgium,"111 Rue de la Belle Jardini�re Li�ge, Li�ge, Wallonie, 4031 Belgium",5.5903564735413,50.606772987948, Li�ge,
BE-4280 Grand-Hallet,Hannut, Wallonie, Belgium,"19 Rue Mayeur J. Debras Hannut, Li�ge, Wallonie, 4280 Belgium",5.0353321865082,50.692861645923, Li�ge,
BE-4280 Bertr�e (Eglise St Pierre),Hannut, Wallonie, Belgium,"3 Rue Georges Lambert Hannut, Li�ge, Wallonie, 4280 Belgium",5.089715,50.694437, Li�ge,
BE-4217 Waret-l'Ev�que,H�ron, Wallonie, Belgium,"2 Rue de Seressia H�ron, Li�ge, Wallonie, 4217 Belgium",5.0626336441803,50.555998204656, Li�ge,
BE-4280 Cimeti�re de Cras-Avernas,Hannut, Wallonie, Belgium,"7 Rue Roi Albert Hannut, Li�ge, Wallonie, 4280 Belgium",5.1223327116394,50.697936408525, Li�ge,
BE-4280 Grand-Hallet (Eglise Saint Blaise),Hannut, Wallonie, Belgium,"3 Rue Saint-Blaise Hannut, Li�ge, Wallonie, 4280 Belgium",5.034638,50.694163, Li�ge,
BE-4280 Crehen (Eglise Ste Gertrude),Hannut, Wallonie, Belgium,"9 Rue de Thisnes Hannut, Li�ge, Wallonie, 4280 Belgium",5.062561,50.660678, Li�ge,
BE-4280 Avernas-le-Bauduin,Hannut, Wallonie, Belgium,"10-14 Rue Rue Limme Hannut, Li�ge, Wallonie, 4280 Belgium",5.073666,50.691941, Li�ge,
BE-4210 Burdinne (Eglise Notre-Dame de la Nativit�),Burdinne, Wallonie, Belgium,"8 Rue de la Burdinale Burdinne, Li�ge, Wallonie, 4210 Belgium",5.076082,50.583957, Li�ge,
BE-4210 Oteppe (Eglise St Michel),Burdinne, Wallonie, Belgium,"2 Thier de l'Eglise Burdinne, Li�ge, Wallonie, 4210 Belgium",5.126953,50.581901, Li�ge,
BE-3370 Roosbeek-Butsel (begraafplaats),Boutersem, Vlaanderen, Belgium,"220 Lubbeeksestraat Boutersem, Vlaams-Brabant, Vlaanderen, 3370 Belgium",4.8554521865082,50.848459356592, Vlaams-Brabant,
BE-3370 Roosbeek (kerkhof),Boutersem, Vlaanderen, Belgium,"11-17 Lubbeeksestraat Boutersem, Vlaams-Brabant, Vlaanderen, 3370 Belgium",4.8625363558197,50.833439343507, Vlaams-Brabant,
BE-3370 Willebringen (kerkhof),Boutersem, Vlaanderen, Belgium,"50-54 Willebringsestraat Boutersem, Vlaams-Brabant, Vlaanderen, 3370 Belgium",4.8404307288361,50.811332882831, Vlaams-Brabant,
BE-3370 Butsel (kerkhof),Boutersem, Vlaanderen, Belgium,"83 Pastoriestraat Boutersem, Vlaams-Brabant, Vlaanderen, 3370 Belgium",4.851800728836,50.842469351373, Vlaams-Brabant,
BE-3370 Willebringen (begraafplaats),Boutersem, Vlaanderen, Belgium,"7 Willebringsestraat Boutersem, Vlaams-Brabant, Vlaanderen, 3370 Belgium",4.8259614576721,50.80644932, Vlaams-Brabant,
BE-4000 Li�ge Saint Lambert Cathedral (Destroyed),Li�ge, Wallonie, Belgium,"Place Saint-Lambert Li�ge, Li�ge, Wallonie, 4000 Belgium 
                         
                    ",5.5736265595245,50.645282786547, Li�ge,"http://en.wikipedia.org/wiki/St._Lambert's_Cathedral,_Li%C3%A8ge"
BE-4000 Palais des Princes-�v�ques de Li�ge,Li�ge, Wallonie, Belgium,"Place Saint Lambert Li�ge, Li�ge, Wallonie, 4000 Belgium 
                         
                    ",5.5730621865082,50.646176803236, Li�ge,http://www.buildingsagency.be/realisatieberichten_fr.cfm?key=70
BE-3370 Kerkom (kerkhof),Boutersem, Vlaanderen, Belgium,"7 Kerkstraat Boutersem, Vlaams-Brabant, Vlaanderen, 3370 Belgium",4.8710243730163,50.853726134315, Vlaams-Brabant,
BE-3370 Vertrijk (kerkhof),Boutersem, Vlaanderen, Belgium,"1 Kerkhofstraat Boutersem, Vlaams-Brabant, Vlaanderen, 3370 Belgium",4.8354607288361,50.830509670473, Vlaams-Brabant,
BE-4000 Li�ge (Cathedral Saint-Paul),Li�ge, Wallonie, Belgium,"18 Place de la Cath�drale Li�ge, Li�ge, Wallonie, 4000 Belgium",5.5717678134918,50.640245567275, Li�ge,
BE-4000 Li�ge Centre Funeraire de Robermont,Li�ge, Wallonie, Belgium,"89 Rue du Bassin Li�ge, Li�ge, Wallonie, 4020 Belgium",5.6124261838531,50.634217721916, Li�ge,
BE-1495 Tilly (Eglise Notre Dame des Afflig�s),Villers-la-Ville, Wallonie, Belgium,"1 Rue t'Serclaes Villers-la-Ville, Brabant Wallon, Wallonie, 1495 Belgium",4.5516972711639,50.560454553084, Brabant Wallon,
BE-1495 Sart-Dames-Avelinnes (Eglise St Nicolas),Villers-la-Ville, Wallonie, Belgium,"30 Rue Ernest Deltenre Villers-la-Ville, Brabant Wallon, Wallonie, 1495 Belgium",4.4921716441803,50.568242, Brabant Wallon,
BE-3370 Neervelp (kerk),Boutersem, Vlaanderen, Belgium,"1-3 Vertrijksestraat Boutersem, Vlaams-Brabant, Vlaanderen, 3370 Belgium",4.8103846944427,50.820104940794, Vlaams-Brabant,
BE-3370 Boutersem (kerkhof),Boutersem, Vlaanderen, Belgium,"1-3 Brugstraat Boutersem, Vlaams-Brabant, Vlaanderen Belgium",4.8320714576721,50.838799674084, Vlaams-Brabant,
BE-3360 Opvelp,Bierbeek, Vlaanderen, Belgium,"4-10 Hoegaardsesteenweg Bierbeek, Vlaams-Brabant, Vlaanderen, 3360 Belgium",4.7945114576721,50.80899711854, Vlaams-Brabant,
BE-3360 Sint-Kamillus(Bierbeek),Bierbeek, Vlaanderen, Belgium,"1 Huizekensstraat Bierbeek, Vlaams-Brabant, Vlaanderen, 3360 Belgium 
                         
                    ",4.7458470846558,50.854976135222, Vlaams-Brabant,http://www.kamillus.be
BE-1495 Villers-La-Ville,Villers-la-Ville, Wallonie, Belgium,"2-30 Rue Froide Bise Villers-la-Ville, Brabant Wallon, Wallonie, 1495 Belgium",4.533520728836,50.576880879604, Brabant Wallon,
BE-1495 Mellery (Eglise Saint Laurent),Villers-la-Ville, Wallonie, Belgium,"1 Rue Adjudant Kumps Villers-la-Ville, Brabant Wallon, Wallonie, 1495 Belgium",4.5689538134918,50.582138, Brabant Wallon,
BE-1495 Sart Dames Avelines I,Villers-la-Ville, Wallonie, Belgium,"23 Rue de Villers Villers-la-Ville, Brabant Wallon, Wallonie, 1495 Belgium",4.4951656269836,50.568239556462, Brabant Wallon,
BE-1495 Tilly,Villers-la-Ville, Wallonie, Belgium,"5-23 Rue des Rotons Villers-la-Ville, Brabant Wallon, Wallonie, 1495 Belgium",4.547399271164,50.564715924893, Brabant Wallon,
BE-1495 Mellery,Chastre, Wallonie, Belgium,"46 Rue du Cimeti�re Chastre, Brabant Wallon, Wallonie, 1450 Belgium",4.5932541693115,50.578975381556, Brabant Wallon,
BE-3350 Wommerom,Linter, Vlaanderen, Belgium,"9 Sint-Kwintensstraat Linter, Vlaams-Brabant, Vlaanderen, 3350 Belgium",5.0181992711639,50.813203220978, Vlaams-Brabant,
BE-3350 Overhespen,Linter, Vlaanderen, Belgium,"5-7 Geldenakenstraat Linter, Vlaams-Brabant, Vlaanderen, 3350 Belgium",5.041939271164,50.797279656004, Vlaams-Brabant,
BE-1495 Marbisoux,Villers-la-Ville, Wallonie, Belgium,"36 Rue Catalogne Villers-la-Ville, Brabant Wallon, Wallonie, 1495 Belgium",4.5555707288361,50.54468318208, Brabant Wallon,
BE-3350 Orsmaal,Linter, Vlaanderen, Belgium,"2-16 Derde Regiment Lansierstraat Linter, Vlaams-Brabant, Vlaanderen, 3350 Belgium",5.0629092711639,50.805222879284, Vlaams-Brabant,
BE-1495 Marbais (Eglise Saint-Martin),Villers-la-Ville, Wallonie, Belgium,"33 Rue de la Place Villers-la-Ville, Brabant Wallon, Wallonie, 1495 Belgium",4.5329455423279,50.54500191064, Brabant Wallon,
BE-3350 Neerlinter,Linter, Vlaanderen, Belgium,"47-51 Grote Steenweg Linter, Vlaams-Brabant, Vlaanderen, 3350 Belgium",5.0197692711639,50.839109348446, Vlaams-Brabant,
BE-1495 Marbais,Villers-la-Ville, Wallonie, Belgium,"14 Rue du Petit Marmeau Villers-la-Ville, Brabant Wallon, Wallonie, 1495 Belgium",4.5338043730163,50.549587268854, Brabant Wallon,
BE-3360 Korbeek-lo (Oud kerkhof),Bierbeek, Vlaanderen, Belgium,"2 Pastoriestraat Bierbeek, Vlaams-Brabant, Vlaanderen, 3360 Belgium",4.7631721865082,50.859719683197, Vlaams-Brabant,
BE-1495 Sart Dames Avelines II,Villers-la-Ville, Wallonie, Belgium,"12 Chemin Bruy�re du coq Villers-la-Ville, Brabant Wallon, Wallonie, 1495 Belgium",4.4988653055573,50.570359027449, Brabant Wallon,
BE-3360 Lovenjoel (Oud kerkhof),Bierbeek, Vlaanderen, Belgium,"50 Stationsstraat Bierbeek, Vlaams-Brabant, Vlaanderen, 3360 Belgium",4.78223,50.853780319399, Vlaams-Brabant,
BE-3360 Lovenjoel (Nieuw kerkhof),Bierbeek, Vlaanderen, Belgium,"17 Kerselaarlaan Bierbeek, Vlaams-Brabant, Vlaanderen, 3360 Belgium",4.787140728836,50.853329360835, Vlaams-Brabant,
BE-3350 Melkwezer,Linter, Vlaanderen, Belgium,"62-72 Dorpstraat Linter, Vlaams-Brabant, Vlaanderen, 3350 Belgium",5.0590521865082,50.822319333821, Vlaams-Brabant,
BE-3360 Bierbeek (Oud kerkhof),Bierbeek, Vlaanderen, Belgium,"24-40 Dorpsstraat Bierbeek, Vlaams-Brabant, Vlaanderen, 3360 Belgium",4.759869271164,50.827619338437, Vlaams-Brabant,
BE-3350 Neerhespen,Linter, Vlaanderen, Belgium,"75 Langstraat Linter, Vlaams-Brabant, Vlaanderen, 3350 Belgium",5.0527999999999,50.794537126934, Vlaams-Brabant,
BE-3360 Korbeek-Lo (Nieuw kerkhof),Bierbeek, Vlaanderen, Belgium,"2 Eikeboomlaan Bierbeek, Vlaams-Brabant, Vlaanderen Belgium",4.7582034404754,50.85472772999, Vlaams-Brabant,
BE-3360 Bierbeek (Nieuw kerkhof),Bierbeek, Vlaanderen, Belgium,"Processieweg Bierbeek, Vlaams-Brabant, Vlaanderen, 3360 Belgium",4.7599112539673,50.826103554302, Vlaams-Brabant,
BE-3350 Drieslinter,Linter, Vlaanderen, Belgium,"49 Pelsstraat Linter, Vlaams-Brabant, Vlaanderen, 3350 Belgium",5.0433225079346,50.850161604968, Vlaams-Brabant,
BE-3350 Gussenhoven,Linter, Vlaanderen, Belgium,"1-9 Oude Kerkstraat Linter, Vlaams-Brabant, Vlaanderen, 3350 Belgium",5.0594485423279,50.802478974828, Vlaams-Brabant,
Henri-Chapelle American Cemetery and Memorial,,,,"159, rue du M�morial Am�ricain Hombourg, Plombi�res, Li�ge Province, R�gion Wallonne, 4852 Belgium 
                         
                    ",5.8997778134918,50.696882816443,,https://www.abmc.gov/cemeteries-memorials/europe/henri-chapelle-american-cemetery
BE-1480 Nouveau cimeti�re de Tubize,Tubize, Wallonie, Belgium,"Rue d'Atina Tubize, Brabant Wallon, Wallonie, 1480 Belgium",4.195936880951,50.683332469162, Brabant Wallon,
BE-1480 Cimeti�re de tubize (old),Tubize, Wallonie, Belgium,"148 Rue de la D�portation Tubize, Brabant Wallon, Wallonie, 1480 Belgium",4.2118029153443,50.690937577293, Brabant Wallon,
BE-3320 Meldert,Hoegaarden, Vlaanderen, Belgium,"6 Sint-Laurentiusstraat Hoegaarden, Vlaams-Brabant, Vlaanderen, 3320 Belgium",4.8433365595246,50.789373564963, Vlaams-Brabant,
BE-3320 Outgaarden,Hoegaarden, Vlaanderen, Belgium,"48-68 Sint-Niklaasstraat Hoegaarden, Vlaams-Brabant, Vlaanderen, 3321 Belgium",4.9136014576721,50.76652, Vlaams-Brabant,
BE-1490 Court-Saint-Etienne (Eglise Saint Etienne),Court-St.-�tienne, Wallonie, Belgium,"2-20 Rue du Village Court-St.-�tienne, Brabant Wallon, Wallonie, 1490 Belgium",4.5688653730164,50.642649233759, Brabant Wallon,
BE-1490 Tangissart,Court-St.-�tienne, Wallonie, Belgium,"38 Rue du Cerisier Court-St.-�tienne, Brabant Wallon, Wallonie, 1490 Belgium",4.5304770846558,50.607209573375, Brabant Wallon,
BE-1480 Saintes (Eglise Sainte Renelde),Tubize, Wallonie, Belgium,"37 Place Adolphe Dupont Tubize, Brabant Wallon, Wallonie, 1480 Belgium",4.1602296269837,50.70417038451, Brabant Wallon,
BE-1480 Clabecq (Eglise),Tubize, Wallonie, Belgium,"3-39 Place Josse Goffin Tubize, Brabant Wallon, Wallonie, 1480 Belgium",4.2218613055572,50.689600954305, Brabant Wallon,
BE-1480 Clabecq (old),Tubize, Wallonie, Belgium,"29-33 Rue Saint-Jean Tubize, Brabant Wallon, Wallonie, 1480 Belgium",4.226520728836,50.691321006842, Brabant Wallon,
BE-1490 Sart-Messire-Guillaume,Court-St.-�tienne, Wallonie, Belgium,"12 Rue des Queutralles Court-St.-�tienne, Brabant Wallon, Wallonie, 1490 Belgium",4.5587629153442,50.623214452512, Brabant Wallon,
BE-1480 Oisquercq,Tubize, Wallonie, Belgium,"20-26 Rue Notre Dame Tubize, Brabant Wallon, Wallonie, 1480 Belgium",4.2119485423279,50.66661520396, Brabant Wallon,
BE-1490 Court Saint Etienne,Court-St.-�tienne, Wallonie, Belgium,"75 Rue Defalque Court-St.-�tienne, Brabant Wallon, Wallonie, 1490 Belgium",4.5608363558197,50.638700412959, Brabant Wallon,
BE-3300 Vissenaken (Sint Pieter),Tienen, Vlaanderen, Belgium,"11 Kronkelweg Tienen, Vlaams-Brabant, Vlaanderen, 3300 Belgium",4.910639271164,50.835663878823, Vlaams-Brabant,
BE-3320  Hoegaerden (Sint Gorgonius Kerk),Hoegaarden, Vlaanderen, Belgium,"3-7 Pastorijstraat Hoegaarden, Vlaams-Brabant, Vlaanderen, 3320 Belgium",4.888338,50.773509, Vlaams-Brabant,
BE-1476 Houtain-le-Val (Eglise Saint Martin et Saint Jacques),Genappe, Wallonie, Belgium,"2 Rue de Loupoigne Genappe, Brabant Wallon, Wallonie, 1476 Belgium",4.4158812711639,50.581802187448, Brabant Wallon,
BE-3300 Vissenaken (Sint Maarten),Tienen, Vlaanderen, Belgium,"101 Metselstraat Tienen, Vlaams-Brabant, Vlaanderen, 3300 Belgium",4.924009271164,50.838492898602, Vlaams-Brabant,
BE-3300 Tienen (Stedelijke Begraafplaats),Tienen, Vlaanderen, Belgium,"1 Kasteelstraat Tienen, Vlaams-Brabant, Vlaanderen, 3300 Belgium",4.9295751018524,50.815003557525, Vlaams-Brabant,
BE-1476 Houtain-le-Val,Genappe, Wallonie, Belgium,"Chemin Sans Nom Genappe, Brabant Wallon, Wallonie, 1476 Belgium",4.4222778134919,50.582287249937, Brabant Wallon,
BE-1474 Ways (Eglise Saint-Martin),Genappe, Wallonie, Belgium,"19 Place Comte Cornet Genappe, Brabant Wallon, Wallonie, 1474 Belgium",4.4623859153443,50.610039425405, Brabant Wallon,
BE-1480 Saintes,Tubize, Wallonie, Belgium,"24 Rue de la Cure Tubize, Brabant Wallon, Wallonie, 1480 Belgium",4.1627553730164,50.706209356349, Brabant Wallon,
BE-1480 Clabecq (New),Tubize, Wallonie, Belgium,"102 Avenue des M�sanges Tubize, Brabant Wallon, Wallonie, 1480 Belgium",4.2305937619019,50.698639613094, Brabant Wallon,
BE-3300 Kumtich,Tienen, Vlaanderen, Belgium,"37-39 Tassinstraat Tienen, Vlaams-Brabant, Vlaanderen, 3300 Belgium",4.8867051018524,50.818309330328, Vlaams-Brabant,
BE-3300 Sint-Margriete-Houtem (kerkhof),Tienen, Vlaanderen, Belgium,"526 Houtemstraat Tienen, Vlaams-Brabant, Vlaanderen, 3300 Belgium",4.95661,50.828689339369, Vlaams-Brabant,
BE-3300 Oplinter,Tienen, Vlaanderen, Belgium,"44 Herestraat Tienen, Vlaams-Brabant, Vlaanderen, 3300 Belgium",4.98438,50.829773883099, Vlaams-Brabant,
BE-3300 Oorbeek,Tienen, Vlaanderen, Belgium,"40-46 Sint-Jorisstraat Tienen, Vlaams-Brabant, Vlaanderen, 3300 Belgium",4.8903885423279,50.798777124473, Vlaams-Brabant,
BE-1474 Ways,Genappe, Wallonie, Belgium,"All�e le Cavalier Genappe, Brabant Wallon, Wallonie, 1474 Belgium",4.4588963558197,50.613057656234, Brabant Wallon,
BE-3300 Goetsenhoven,Tienen, Vlaanderen, Belgium,"32 Kappendaal Tienen, Vlaams-Brabant, Vlaanderen, 3300 Belgium",4.9527921865082,50.767859286408, Vlaams-Brabant,
BE-3300 Hakendover,Tienen, Vlaanderen, Belgium,"47-51 Hakendoverstraat Tienen, Vlaams-Brabant, Vlaanderen, 3300 Belgium",4.9815770846558,50.794200345345, Vlaams-Brabant,
BE-3300 Grimde (Necropolis),Tienen, Vlaanderen, Belgium,"198-218 Pastorijstraat Tienen, Vlaams-Brabant, Vlaanderen, 3300 Belgium",4.95881,50.803354243648, Vlaams-Brabant,
BE-3300 Bost,Tienen, Vlaanderen, Belgium,"47 Potstraat Tienen, Vlaams-Brabant, Vlaanderen, 3300 Belgium",4.9404500000001,50.788042173311, Vlaams-Brabant,
BE-3270 Scherpenheuvel (basiliek),Scherpenheuvel-Zichem, Vlaanderen, Belgium,"17 Isabellaplein Scherpenheuvel-Zichem, Vlaams-Brabant, Vlaanderen, 3270 Belgium",4.9783263558197,50.980343509473, Vlaams-Brabant,
BE-3320 Hoegaarden,Hoegaarden, Vlaanderen, Belgium,"13-21 Walestraat Hoegaarden, Vlaams-Brabant, Vlaanderen, 3320 Belgium",4.8854114576721,50.771475719415, Vlaams-Brabant,
BE-1470 Villiers Abbey (Ruins),Genappe, Wallonie, Belgium,"56 Rue de l'Abbaye Genappe, Brabant Wallon, Wallonie, 1495 Belgium",4.5299989497375,50.590519132269, Brabant Wallon,
BE-1470 Genappe (Eglise Saint Jean l'Evang�liste),Genappe, Wallonie, Belgium,"7 Grand Place Genappe, Brabant Wallon, Wallonie, 1470 Belgium",4.4509389153443,50.611081424953, Brabant Wallon,
BE-1470 Baisy-Thy (Eglise S Hubert),Genappe, Wallonie, Belgium,"16 Rue Godefroid de Bouillon Genappe, Brabant Wallon, Wallonie, 1470 Belgium",4.4657099153442,50.593766621645, Brabant Wallon,
BE-3300 Groot Overlaar,Tienen, Vlaanderen, Belgium,"188-230 N221 Tienen, Vlaams-Brabant, Vlaanderen, 3300 Belgium",4.91358,50.791068959928, Vlaams-Brabant,
BE-1460 Ittre (Eglise Saint-R�my),Ittre, Wallonie, Belgium,"4 Grand Place Ittre, Brabant Wallon, Wallonie, 1460 Belgium",4.2640837288361,50.65015678937, Brabant Wallon,
BE-1472 Vieux-Genappe (Eglise St G�ry),Genappe, Wallonie, Belgium,"1 Place de Mercurey Genappe, Brabant Wallon, Wallonie, 1472 Belgium",4.441079271164,50.608765956757, Brabant Wallon,
BE-3210 Lubbeek (Sint-Bernard),Lubbeek, Vlaanderen, Belgium,"178 Staatsbaan Lubbeek, Vlaams-Brabant, Vlaanderen, 3210 Belgium",4.8247870846558,50.897023834261, Vlaams-Brabant,
BE-3212 Pellenberg (kerkhof),Lubbeek, Vlaanderen, Belgium,"26 Kerkplein Lubbeek, Vlaams-Brabant, Vlaanderen Belgium",4.79404,50.870356146391, Vlaams-Brabant,
BE-3290 Oorlogsgraf van het Gemenebest,Diest, Vlaanderen, Belgium,"14 Wijngaardveldweg Diest, Vlaams-Brabant, Vlaanderen Belgium",5.0615920846558,50.979569167725, Vlaams-Brabant,
BE-1470 Glabais (Genappe),Genappe, Wallonie, Belgium,"33e Rue Reine Astrid Genappe, Brabant Wallon, Wallonie, 1473 Belgium",4.4533521865081,50.6359, Brabant Wallon,
BE-1471 Loupoigne,Genappe, Wallonie, Belgium,"6-8 Rue du Presbyt�re Genappe, Brabant Wallon, Wallonie, 1471 Belgium",4.43965,50.59899129063, Brabant Wallon,
BE-3210 Lubbeek (Gemeentelijke Begraafplaats),Lubbeek, Vlaanderen, Belgium,"90 Bollenberg Lubbeek, Vlaams-Brabant, Vlaanderen Belgium",4.8224056269837,50.878607386703, Vlaams-Brabant,
BE-1470 Bousval (Eglise Saint-Barth�l�my),Genappe, Wallonie, Belgium,"1-9 Place Communale Genappe, Brabant Wallon, Wallonie, 1470 Belgium",4.5084729153442,50.61662361503, Brabant Wallon,
