name,city,state,country,address,Longitude,Latitude,Municipalities,Website
S?hidl?r Xiyabani,Yevlakh, Yevlakh, Azerbaijan,"S?hidl?r xiyabani Yevlakh, Yevlakh, Yevlakh Azerbaijan",47.165355,40.59648, Yevlakh,
Kholopenichi Jewish Cemetery,Chalopienicy, Minskaja voblasc, Belarus,"???????? ????? Chalopienicy, Krupski rajon, Minskaja voblasc Belarus",28.948705,54.521082, Krupski rajon,
S?hidl?r Xiyabani,Yevlakh, Yevlakh, Azerbaijan,"M?h?mm?d H�seyn S?hriyar Yevlakh, Yevlakh, Yevlakh Azerbaijan",47.155799,40.623102, Yevlakh,
G�y�k Qebirstanliq,G�y�k, Yevlakh, Azerbaijan,"Qaramanli-G�y�k G�y�k, Yevlakh, Yevlakh Azerbaijan",46.980329,40.460401, Yevlakh,
Kamieniec,Minski rajon, Minskaja voblasc, Belarus,"Unnamed Road Unnamed Road Minski rajon, Minski rajon, Minskaja voblasc Belarus",27.42048,54.16655, Minski rajon,
Friedhof der Namenlosen,Simmering, Vienna, Austria,"1. Molostra�e Simmering, Vienna, 1110 Austria 
                         
                    ",16.502674,48.159757,,http://de.wikipedia.org/wiki/Friedhof_der_Namenlosen
Severnoe Cemetery,Minski rajon, Minskaja voblasc, Belarus,"H9031 Minski rajon, Minskaja voblasc Belarus",27.553989,53.985046627858,,
Eferding,Eferding, Upper Austria, Austria,"3 Schleifm�hlgasse Eferding, Bezirk Eferding, Upper Austria, 4070 Austria",14.019614542391,48.307618506287, Bezirk Eferding,
Rubezhevichy Christian Cemetery,??????????, Minskaja voblasc, Belarus,"H8392 ??????????, Dziar�ynski rajon, Minskaja voblasc, 222142 Belarus",26.870168,53.698329, Dziar�ynski rajon,
Ebensee Friedhof,Ebensee, Upper Austria, Austria,"48a Langbathstra�e Ebensee, Gmunden, Upper Austria, 4802 Austria",13.767165,47.814625, Gmunden,
Ratucicy,Barysauski rajon, Minskaja voblasc, Belarus,"?8096 Barysauski rajon, Barysauski rajon, Minskaja voblasc Belarus",28.83815,54.331525, Barysauski rajon,
Dimbach,Dimbach, Upper Austria, Austria,"65 Dimbach Dimbach, Bezirk Perg, Upper Austria, 4371 Austria",14.906640872482,48.309223293958, Bezirk Perg,
Bad Kreuzen,Bad Kreuzen, Upper Austria, Austria,"150 Bad Kreuzen Bad Kreuzen, Bezirk Perg, Upper Austria, 4362 Austria",14.807089449556,48.269610549774, Bezirk Perg,
Bad Zell,Bad Zell, Upper Austria, Austria,"12 Gutauer Stra�e Bad Zell, Upper Austria, 4283 Austria",14.667440707942,48.351580511325,,
Friedhof Buchboden,Sonntag, Vorarlberg, Austria,"2 Buchboden Sonntag, Bludenz, Vorarlberg, 6731 Austria",9.9519131779546,47.244693345026, Bludenz,
Bad Ischl Friedhof ,Bad Ischl , Upper Austria, Austria,"Sulzbachfelderweg Bad Ischl , Gmunden District, Upper Austria, 4820 Austria",13.62331,47.70765, Gmunden District,
Arbing,Arbing, Upper Austria, Austria,"7 Schlossberg Arbing, Bezirk Perg, Upper Austria, 4341 Austria",14.706744721231,48.226239706214, Bezirk Perg,
Friedhof Dam�ls,Dam�ls, Vorarlberg, Austria,"134 Dam�ls Dam�ls, Bezirk Bregenz, Vorarlberg, 6884 Austria",9.8907266487128,47.280510431083, Bezirk Bregenz,
Friedhof Blons,Blons, Vorarlberg, Austria,".91 Blons Blons, Bludenz, Vorarlberg, 6723 Austria",9.833287878086,47.22281834074, Bludenz,
Friedhof Bludenz,Bludenz, Vorarlberg, Austria,"18 Sankt-Peter-Stra�e Bludenz, Vorarlberg, 6700 Austria",9.8287137223974,47.147588838227,,
Friedhof Atzgersdorf,Liesing, Vienna, Austria,"44 Carlbergergasse Liesing, Vienna, 1230 Austria",16.30001,48.14147,,
Friedhof Aspern,Donaustadt, Vienna, Austria,"Asperner Friedhofweg Donaustadt, Vienna, 1220 Austria",16.47949,48.21671,,
Friedhof Bludesch,Bludesch, Vorarlberg, Austria,"11A Hauptstra�e Bludesch, Bludenz, Vorarlberg, 6719 Austria",9.7412275240167,47.197669790058, Bludenz,
Friedhof Altmannsdorf,Meidling, Vienna, Austria,"1 St�ber-Gunther-Gasse Meidling, Vienna, 1120 Austria",16.32706,48.1656,,
Franziskanerkirche,Innere Stadt, Vienna, Austria,"16 Weihburggasse Innere Stadt, Vienna, 1010 Austria 
                         
                    ",16.374472,48.206194,,http://www.franziskaner.at/neuhaeuser/index.php?haus=31
Bergfriedhof P�stlingberg,Puchenau, Upper Austria, Austria,"140 Hohe Stra�e Puchenau, Upper Austria, 4048 Austria",14.255360135044,48.321797407505,,
Donaufelder Kirche,Floridsdorf, Vienna, Austria,"5 Kinzerplatz Floridsdorf, Vienna, 1210 Austria 
                         
                    ",16.40844,48.25304,,http://www.pfarre-donaufeld.at/v2_desktop/index_desktop.php?thema=start&breite=1675
Brigittakapelle,Brigittenau, Vienna, Austria,"15 Forsthausgasse Brigittenau, Vienna, 1200 Austria 
                         
                    ",16.3748,48.24493,,http://de.wikipedia.org/wiki/Brigittakapelle_(Wien)
Aschach an der Steyr,Aschach an der Steyr, Upper Austria, Austria,"Feldweg Aschach an der Steyr, Bezirk Steyr-Land, Upper Austria, 4421 Austria",14.331225,48.010914, Bezirk Steyr-Land,
Cherven' Ghetto victims memorial,Cervien, Minskaja voblasc, Belarus,"????? ?????? Cervien, Cervienski rajon, Minskaja voblasc Belarus",28.444148,53.715631, Cervienski rajon,
Cmentarz,Slucki rajon, Minskaja voblasc, Belarus,"Unnamed Road Unnamed Road Slucki rajon, Slucki rajon, Minskaja voblasc Belarus",27.551424,52.985108, Slucki rajon,
Dominican Church,Innere Stadt, Vienna, Austria,"5 Predigergasse Innere Stadt, Vienna, 1010 Austria 
                         
                    ",16.3794,48.20875,,http://www.dominikaner-wien.at/
Carnihauskija mohilki,Minsk, Minskaja voblasc, Belarus,"Carnihauskaja vulica Minsk, Minski rajon, Minskaja voblasc Belarus",27.530368813492,53.858785, Minski rajon,
Friedhof Braz,Innerbraz, Vorarlberg, Austria,"2 St. Nikolaus Innerbraz, Bludenz, Vorarlberg, 6751 Austria",9.916915,47.145223, Bludenz,
Nuwaidrat Cemetery,Nuwaydirat, Southern, Bahrain,"Road 4629 Nuwaydirat, Southern, 20137 Bahrain",50.587992,26.134514,,
Friedhof Buch bei Bregenz,Buch, Vorarlberg, Austria,"67 Heimen Buch, Bezirk Bregenz, Vorarlberg, 6960 Austria",9.8185663707908,47.481878632227, Bezirk Bregenz,
Zallaq Cemetery,Zallaq South, Southern, Bahrain,"Road No 5629 Zallaq South, Southern Bahrain",50.494803,26.04856,,
Aali Burial Mounds,Jari Al Shaikh, Southern, Bahrain,"Road 4270 Jari Al Shaikh, Southern, 38886 Bahrain",50.5122650000001,26.148825,,
Hunainiyah Cemetery,Al Hunaniya, Southern, Bahrain,"Hunainiyah Avenue Al Hunaniya, Southern Bahrain",50.555619,26.122753,,
Friedhof Au�erfeld,B�rs, Vorarlberg, Austria,"4 Friedhofstra�e B�rs, Bludenz District, Vorarlberg Austria",9.807,47.15449, Bludenz District,
Allhaming,Allhaming, Upper Austria, Austria,"Untere Dorfstra�e Allhaming, Upper Austria, 4511 Austria",14.172706807939,48.151775708954,,
D�blinger Friedhof,D�bling, Vienna, Austria,"932/1 D�blinger Friedhof D�bling, Vienna, 1190 Austria 
                         
                    ",16.328056,48.238611,,http://en.wikipedia.org/wiki/D%C3%B6bling_Cemetery
Der Lenz im Oberdorf - Lenz Bernhard,Dornbirn, Vorarlberg, Austria,"8 Wei�achergasse Dornbirn, Vorarlberg, 6850 Austria",9.74990400000002,47.407302,,
Breitenlee Friedhof,Donaustadt, Vienna, Austria,"7-9 Agavenweg Donaustadt, Vienna, 1220 Austria",16.49303,48.25238,,
Augustinerkirche,Innere Stadt, Vienna, Austria,"1 Josefsplatz Innere Stadt, Vienna, 1010 Austria 
                         
                    ",16.36722,48.20572,,"http://en.wikipedia.org/wiki/Augustinian_Church,_Vienna"
Friedhof Bizau,Bizau, Vorarlberg, Austria,"Bizauer Stra�e Bizau, Bezirk Bregenz, Vorarlberg, 6874 Austria",9.9288691452325,47.369048185732, Bezirk Bregenz,
Friedhof Bildstein,Bildstein, Vorarlberg, Austria,"85 Dorf Bildstein, Bezirk Bregenz, Vorarlberg, 6858 Austria",9.771951534867,47.457737600622, Bezirk Bregenz,
Friedhof Alberschwende,Alberschwende, Vorarlberg, Austria,"2 Hof Alberschwende, Bezirk Bregenz, Vorarlberg, 6861 Austria",9.8306051466504,47.451374860475, Bezirk Bregenz,
Friedhof  G�fis-Valduna,Rankweil, Vorarlberg, Austria,"Tulfner Str��le Rankweil, Feldkirch, Vorarlberg, 6830 Austria",9.652003,47.255938, Feldkirch,
Friedhof Alberschwende-M�selbach,Alberschwende, Vorarlberg, Austria,"M�selbacher Stra�e Alberschwende, Bezirk Bregenz, Vorarlberg, 6861 Austria",9.878476,47.455042, Bezirk Bregenz,
Evangelischer Friedhof Bregenz,Bregenz, Vorarlberg, Austria,"24 �lrainstra�e Bregenz, Bezirk Bregenz, Vorarlberg, 6900 Austria",9.7366514027846,47.497554608769, Bezirk Bregenz,
Friedhof Bartholom�berg,Bartholom�berg, Vorarlberg, Austria,"1 Dorf Bartholom�berg, Bludenz, Vorarlberg, 6780 Austria",9.908028,47.091866, Bludenz,
Cementerio de Ushuaia,Ushuaia, Tierra del Fuego, Argentina,"1500-1598 Avenida San Mart�n Ushuaia, Ushuaia, Tierra del Fuego Argentina",-68.31949,-54.81043, Ushuaia,
Cementerio de Maco,Santiago del Estero, Santiago del Estero, Argentina,"Independencia Santiago del Estero, Capital, Santiago del Estero Argentina",-64.2251,-27.850113, Capital,
Cementerio de Nueva Francia,Sil�pica Department, Santiago del Estero, Argentina,"Ruta Nacional 9 Sil�pica Department, Loreto, Santiago del Estero Argentina",-64.19524,-28.194605, Loreto,
Cementerio de Piruitas,Loreto, Santiago del Estero, Argentina,"Ruta Provincial 159 Loreto, Avellaneda, Santiago del Estero Argentina",-63.956949,-28.425255, Avellaneda,
Cementerio San Agust�n,Choya Department, Santiago del Estero, Argentina,"Camino Al Remansito Choya Department, Choya, Santiago del Estero Argentina",-65.098375,-28.641034, Choya,
Cementerio San Agust�n,Choya Department, Santiago del Estero, Argentina,"Camino Al Remansito Choya Department, Choya, Santiago del Estero Argentina",-65.098375,-28.641034, Choya,
Cemit�rio Municipal de Barrac�n,Departamento de General Manuel Belgrano, Misiones, Argentina,"Ruta Nacional 14 Departamento de General Manuel Belgrano, Misiones Argentina",-53.649468411201,-26.260672220228,,
Cementerio Privado Parque de la Paz,Santiago del Estero, Santiago del Estero, Argentina,"Independencia Santiago del Estero, Capital, Santiago del Estero Argentina",-64.229907,-27.847322, Capital,
Parque Tierra de Paz,Posadas, Misiones, Argentina,"1699-1799 San Mart�n Posadas, Capital, Misiones Argentina",-55.892948,-27.366011, Capital,
Cementerio Ucraniano,Ober�, Misiones, Argentina,"Ober�, Misiones Argentina",-55.181816,-27.579941,,
Cementerio Pto Esperanza,Iguaz� Department, Misiones, Argentina,"Ruta Nacional 12 Iguaz� Department, Iguaz�, Misiones Argentina",-54.630944,-26.012896, Iguaz�,
Villa Ocampo,General Obligado, Santa Fe, Argentina,"Ruta Nacional 11 General Obligado, General Obligado, Santa Fe Argentina",-59.353015,-28.478481, General Obligado,
Cementerio,Santa Rosa, La Pampa, Argentina,"99-199 Asunci�n del Paraguay Santa Rosa, Capital, La Pampa Argentina",-64.283533,-36.603053, Capital,
Cementerio San Miguel,Chilecito, La Rioja, Argentina,"Ruta Nacional 40 Chilecito, Chilecito, La Rioja Argentina",-67.470741,-29.176946, Chilecito,
Cementerio,Utrac�n Department, La Pampa, Argentina,"Ruta Provincial 9 Utrac�n Department, Toay, La Pampa Argentina",-64.510912,-37.112452, Toay,
Cementerio Parque,Chilecito, La Rioja, Argentina,"Ruta Nacional 40 Chilecito, Chilecito, La Rioja Argentina",-67.534719,-29.144582, Chilecito,
Cementerio El Salvador,La Rioja, La Rioja, Argentina,"Dardo Rocha La Rioja, Capital, La Rioja Argentina",-66.841679,-29.417152, Capital,
Cementerio Recoleta,La Rioja, La Rioja, Argentina,"Ruta Nacional 38 La Rioja, Capital, La Rioja Argentina",-66.82835,-29.42822, Capital,
Tierra de Paz,Posadas, Misiones, Argentina,"Ruta Nacional 12 Posadas, Capital, Misiones Argentina",-55.975953,-27.409614, Capital,
San Antonio,Formosa, Formosa, Argentina,"Unnamed Road Formosa, Departamento Formosa, Formosa, 3600 Argentina",-58.227279,-26.153575, Departamento Formosa,
Cementerio Parque Renacimiento,La Rioja, La Rioja, Argentina,"Francisco Zelada La Rioja, Capital, La Rioja Argentina",-66.840033,-29.426153, Capital,
Cementerio Nuestra Se�ora del Carmen,Formosa, Formosa, Argentina,"897 Padre Grotti Formosa, Departamento Formosa, Formosa, 3600 Argentina",-58.182351,-26.189166, Departamento Formosa,
Cementerio Local,Departamento de Matacos, Formosa, Argentina,"Rivadavia Departamento de Matacos, Departamento Matacos, Formosa, P3636 Argentina",-61.857925,-23.905312, Departamento Matacos,
Cementerio de Chilecito,Chilecito, La Rioja, Argentina,"Ruta Nacional 40 Chilecito, Chilecito, La Rioja Argentina",-67.506967,-29.149511, Chilecito,
La Piedad,Posadas, Misiones, Argentina,"3500-3598 Avenida Almirante Brown Posadas, Capital, Misiones Argentina",-55.912891,-27.380584, Capital,
Cementerio de Pirane,Piran�, Formosa, Argentina,"Hilario Perez Piran�, Departamento Piran�, Formosa, 3606 Argentina",-59.115477,-25.743951, Departamento Piran�,
Cementerio Local,Departamento de Matacos, Formosa, Argentina,"Rivadavia Departamento de Matacos, Departamento Matacos, Formosa, P3636 Argentina",-61.857925,-23.905312, Departamento Matacos,
Cemmterio del Rosario,San Salvador de Jujuy, Jujuy, Argentina,"Oscar Orias San Salvador de Jujuy, Doctor Manuel Belgrano, Jujuy Argentina",-65.285337,-24.192258, Doctor Manuel Belgrano,
Cemmterio del Salvador,San Salvador de Jujuy, Jujuy, Argentina,"Avenida Italia San Salvador de Jujuy, Doctor Manuel Belgrano, Jujuy Argentina",-65.291274,-24.188419, Doctor Manuel Belgrano,
Cementerio de Clorinda,Clorinda, Formosa, Argentina,"Santiago de Liniers Clorinda, Departamento Pilcomayo, Formosa, 3610 Argentina",-57.728585,-25.28427, Departamento Pilcomayo,
Cementerio Tumbaya,Tumbaya, Jujuy, Argentina,"Camino del Cementerio Tumbaya, Tumbaya, Jujuy Argentina",-65.468896,-23.85582, Tumbaya,
Cementerio Volc�n,Tumbaya, Jujuy, Argentina,"Ruta Nacional 9 Tumbaya, Tumbaya, Jujuy Argentina",-65.461635,-23.93478, Tumbaya,
Cementerio San Antonio,San Antonio, Jujuy, Argentina,"Belgrano San Antonio, San Antonio, Jujuy Argentina",-65.331327,-24.36752, San Antonio,
Cementerio Yala,Dr. Manuel Belgrano, Jujuy, Argentina,"Alvarez Prado Dr. Manuel Belgrano, Doctor Manuel Belgrano, Jujuy Argentina",-65.39834,-24.12568, Doctor Manuel Belgrano,
Cementerio R�o Blanco,Palpal�, Jujuy, Argentina,"Ruta Provincial 1 Palpal�, Doctor Manuel Belgrano, Jujuy Argentina",-65.231741,-24.227681, Doctor Manuel Belgrano,
Cementerio Purmamarca,Tumbaya, Jujuy, Argentina,"Paseo de Los Colorados Tumbaya, Tumbaya, Jujuy Argentina",-65.499072,-23.748563, Tumbaya,
Cementerio Sagrado Corazon De Jesus,Ledesma Department, Jujuy, Argentina,"Avenida Wollmann Ledesma Department, Ledesma, Jujuy Argentina",-64.781813,-23.807638, Ledesma,
Cementerio Parque El Solar,San Salvador de Jujuy, Jujuy, Argentina,"Ruta Nacional 9 San Salvador de Jujuy, Doctor Manuel Belgrano, Jujuy Argentina",-65.277047,-24.243575, Doctor Manuel Belgrano,
Cementerio Nuestra Se�ora del Rosario,San Salvador de Jujuy, Jujuy, Argentina,"Rivadavia San Salvador de Jujuy, Doctor Manuel Belgrano, Jujuy Argentina",-65.286753,-24.192562, Doctor Manuel Belgrano,
Cementerio Parque El Solar,San Salvador de Jujuy, Jujuy, Argentina,"Ruta Nacional 9 San Salvador de Jujuy, Doctor Manuel Belgrano, Jujuy Argentina",-65.277047,-24.243575, Doctor Manuel Belgrano,
Cementerio de Perico,El Carmen, Jujuy, Argentina,"Avenida la Bandera El Carmen, El Carmen, Jujuy Argentina",-65.109137,-24.382894, El Carmen,
Cementerio la Mendieta,Departamento de San Pedro, Jujuy, Argentina,"Ruta Provincial 56 Departamento de San Pedro, San Pedro, Jujuy Argentina",-64.951629,-24.295041, San Pedro,
Cementerio de Palma Sola,Santa B�rbara Department, Jujuy, Argentina,"Ruta Provincial 6 Santa B�rbara Department, Santa Barbara, Jujuy Argentina",-64.302893,-23.984684, Santa Barbara,
Cementerio de General Lucio V. Mansilla,Laishi, Formosa, Argentina,"Hipolito Yrigoyen Laishi, Departamento Laishi, Formosa, H3526 Argentina",-58.6268,-26.6591, Departamento Laishi,
Cementerio de Pampa Blanca,El Carmen, Jujuy, Argentina,"General Paz El Carmen, El Carmen, Jujuy Argentina",-65.07829,-24.539348, El Carmen,
cementerio de abra pampa,Cochinoca Department, Jujuy, Argentina,"Cochinoca Department, Jujuy Argentina",-65.69883,-22.734392,,
Cementerio Jard�n del Castillo,San Salvador de Jujuy, Jujuy, Argentina,"Avenida El Tribuno San Salvador de Jujuy, Doctor Manuel Belgrano, Jujuy Argentina",-65.366602,-24.168845, Doctor Manuel Belgrano,
Cementerio Agua Caliente,El Carmen, Jujuy, Argentina,"Ruta Provincial 61 El Carmen, El Carmen, Jujuy Argentina",-64.921755,-24.585222, El Carmen,
Cementerio Calilegua,Ledesma Department, Jujuy, Argentina,"Avenida Gorriti Ledesma Department, Ledesma, Jujuy Argentina",-64.764215,-23.776004, Ledesma,
Cementerio,Ledesma Department, Jujuy, Argentina,"Acceso A Yuto Ledesma Department, Ledesma, Jujuy Argentina",-64.473997,-23.644606, Ledesma,
Cementerio,Tilcara, Jujuy, Argentina,"Bernardino Rivadavia Tilcara, Tilcara, Jujuy Argentina",-65.409041,-23.620294, Tilcara,
Sittwe Cemetery,Sittwe, Rakhine, Myanmar (Burma),"Unnamed Road Sittwe, Sittwe, Rakhine Myanmar (Burma)",92.877341271164,20.149433227552, Sittwe,
Cementerio,El Carmen, Jujuy, Argentina,"Ruta Provincial 61 El Carmen, El Carmen, Jujuy Argentina",-64.922171,-24.585329, El Carmen,
Cementerio,Tilcara, Jujuy, Argentina,"300 Ej�rcito del Norte Tilcara, Tilcara, Jujuy Argentina",-65.388796,-23.577078, Tilcara,
Nandaw Cemetery,Thandwe, Rakhine, Myanmar (Burma),"Cemetery Street Thandwe, Thandwe District, Rakhine, 07171 Myanmar (Burma)",94.357682626984,18.468318559277, Thandwe District,
Rocket Fire Ground,Sittwe, Rakhine, Myanmar (Burma),"King Minbar Gyi Street Sittwe, Sittwe, Rakhine Myanmar (Burma)",92.897314,20.153278136582, Sittwe,
Pekon Cemetery,Pekon, Shan, Myanmar (Burma),"54 Pekon, Taunggyi, Shan Myanmar (Burma)",97.004044067459,19.86293372833, Taunggyi,
Par Heyio,Keng Tung, Shan, Myanmar (Burma),"Unnamed Road Keng Tung, Kengtung, Shan Myanmar (Burma)",99.589225982803,21.293456978457, Kengtung,
Taungyyi Cemetery,Taunggyi, Shan, Myanmar (Burma),"Unnamed Road Taunggyi, Taunggyi, Shan Myanmar (Burma)",97.025324780426,20.74643, Taunggyi,
Mausoleum of the Khun Princes,Keng Tung, Shan, Myanmar (Burma),"Zay Dan Loang Street Keng Tung, Kengtung, Shan Myanmar (Burma)",99.605965953373,21.289611, Kengtung,
Cemetery,Pinlaung, Shan, Myanmar (Burma),"54 Pinlaung, Taunggyi, Shan Myanmar (Burma)",96.804312262566,20.064960635873, Taunggyi,
Cementerio Municipal La Piedad,Ober�, Misiones, Argentina,"Luis Candelaria Ober�, Ober�, Misiones Argentina",-55.117830440475,-27.516480545509, Ober�,
Cemetery,Pinlaung, Shan, Myanmar (Burma),"54 Pinlaung, Taunggyi, Shan Myanmar (Burma)",96.775664542328,20.126882968863, Taunggyi,
Cementerio de Villa Bonita,Ober�, Misiones, Argentina,"Ober�, Misiones Argentina",-54.976156,-27.500041,,
Cementerio Municipal,Montecarlo, Misiones, Argentina,"Ruta Nacional 12 Montecarlo, Montecarlo, Misiones Argentina",-54.709125,-26.478544, Montecarlo,
Cementerio Municipal La Piedad,Eldorado, Misiones, Argentina,"Ruta Nacional 12 Eldorado, Eldorado Department, Misiones Argentina",-54.653718,-26.401052, Eldorado Department,
Cementerio de Guaran�,Ober�, Misiones, Argentina,"Ober�, Misiones Argentina",-55.197061,-27.537919,,
Cementerio de Gobernador Roca,San Ignacio, Misiones, Argentina,"Unnamed Road San Ignacio, San Ignacio, Misiones Argentina",-55.470668219574,-27.178640748208, San Ignacio,
Cementerio,Ap�stoles, Misiones, Argentina,"Ap�stoles, Misiones Argentina",-55.769998,-27.915825,,
Cementerio de Azara,Ap�stoles, Misiones, Argentina,"Ruta Provincial 1 Ap�stoles, Ap�stoles, Misiones Argentina",-55.7195597,-27.9903074, Ap�stoles,
Cementario Sueco,Ober�, Misiones, Argentina,"Ruta Provincial 103 Ober�, Ober�, Misiones Argentina",-55.160522,-27.493872585628, Ober�,
"Tunuy�n, Mendoza, Argentina",Tunuy�n, Mendoza, Argentina,"La Argentina Tunuy�n, Distrito El Totoral, Mendoza, 5560 Argentina",-69.028535161261,-33.588870951343, Distrito El Totoral,
Rosario Protestant Cemetery,Rosario, Santa Fe, Argentina,"1800-1898 Bv. Avellaneda Rosario, Rosario Department, Santa Fe Argentina",-60.68247,-32.95181, Rosario Department,
San Francisco Basilica y Convento ,Mendoza, Mendoza, Argentina,"1402-1500 Avenida Espa�a Mendoza, Mendoza Argentina",-68.84117,-32.88672,,
Villa Ocampo,General Obligado, Santa Fe, Argentina,"Ruta Nacional 11 General Obligado, General Obligado, Santa Fe Argentina",-59.353015,-28.478481, General Obligado,
Villa Ocampo,General Obligado, Santa Fe, Argentina,"Ruta Nacional 11 General Obligado, General Obligado, Santa Fe Argentina",-59.353015,-28.478481, General Obligado,
Rafaela,Rafaela, Santa Fe, Argentina,"Avenida Eusebio Marsilla Rafaela, Castellanos, Santa Fe, 2300 Argentina",-61.519439,-31.257687, Castellanos,
Cementerio local San Jose,Ap�stoles, Misiones, Argentina,"Ruta Nacional 14 Ap�stoles, Ap�stoles, Misiones Argentina",-55.793624,-27.766049026056, Ap�stoles,
Mar�a Juana,Castellanos, Santa Fe, Argentina,"Unnamed Road Castellanos, Castellanos, Santa Fe, 2445 Argentina 
                         
                    ",-61.803914,-31.665767, Castellanos,http://mariajuana.gov.ar/
Cementerio Municipal El Salvador,Iguaz� Department, Misiones, Argentina,"Los Troncos Iguaz� Department, Iguaz�, Misiones Argentina 
                         
                    ",-54.564612,-25.614453, Iguaz�,https://web.facebook.com/cementerioelsalvador
Cementerio de la ciudad Puerto Rico,Libertador Grl. San Mart�n, Misiones, Argentina,"Jorge Newbery Libertador Grl. San Mart�n, Libertador General San Mart�n, Misiones Argentina",-55.027672223209,-26.805288337387, Libertador General San Mart�n,
Los Quirquinchos ,Caseros Department, Santa Fe, Argentina,"null Eva Per�n Caseros Department, Departamento Caseros, Santa Fe Argentina",-61.726418,-33.363197, Departamento Caseros,
Estacionamiento de Cementerio,General L�pez Department, Santa Fe, Argentina,"Avenida 64 General L�pez Department, General L�pez Department, Santa Fe Argentina",-61.620581,-34.003069, General L�pez Department,
Lar de Paz,Santa Fe, Santa Fe, Argentina,"Ruta Provincial 4 Santa Fe, La Capital Department, Santa Fe, 3014 Argentina",-60.690454,-31.548109, La Capital Department,
El Prado,Rosario, Santa Fe, Argentina,"Ruta Nacional 33 Rosario, Rosario Department, Santa Fe Argentina",-60.749588,-32.988111, Rosario Department,
Cementerio Villa Elo�sa,Iriondo Department, Santa Fe, Argentina,"Ruta Nacional 178 Iriondo Department, Iriondo Department, Santa Fe Argentina",-61.523458,-32.955095, Iriondo Department,
Cementerio Sanford,Caseros Department, Santa Fe, Argentina,"Ruta Nacional 33 Caseros Department, Caseros Department, Santa Fe Argentina",-61.267992,-33.131702, Caseros Department,
Cementerio de Garuhap�,Libertador Grl. San Mart�n, Misiones, Argentina,"Ruta Nacional 12 Libertador Grl. San Mart�n, Libertador General San Mart�n, Misiones, N3334 Argentina",-54.955399,-26.828451, Libertador General San Mart�n,
Cementerio San Jorge,San Mart�n Department, Santa Fe, Argentina,"Ruta Provincial 13 San Mart�n Department, San Mart�n Department, Santa Fe Argentina",-61.866702,-31.877256, San Mart�n Department,
Cementerio Municipal de Vera,Vera, Santa Fe, Argentina,"Ruta Provincial 3 Vera, Vera Department, Santa Fe Argentina",-60.217497,-29.439957, Vera Department,
Cementerio Sastre,San Mart�n Department, Santa Fe, Argentina,"Ruta Provincial 64 San Mart�n Department, San Mart�n Department, Santa Fe Argentina",-61.807101,-31.789672, San Mart�n Department,
Cementerio San Roque,Rosario, Santa Fe, Argentina,"Ruta Provincial 21 Rosario, Rosario Department, Santa Fe Argentina",-60.488384,-33.161427, Rosario Department,
Cementerio Municipal de Frontera,Castellanos, Santa Fe, Argentina,"Unnamed Road Castellanos, Castellanos, Santa Fe Argentina",-62.0333,-31.45, Castellanos,
Crematorio Casa Mangione S.A. - Lavalle,Lavalle Department, Mendoza, Argentina,"Ruta Provincial 34 Lavalle Department, Lavalle Department, Mendoza Argentina",-68.560084,-32.717706, Lavalle Department,
Parroquia Nuestra Se�ora De La Candelaria.   Cinerario,Distrito Ciudad de Maip�, Mendoza, Argentina,"Padre Vazquez 300 Distrito Ciudad de Maip�, Departamento Maip�, Mendoza Argentina 
                         
                    ",-68.78550528,-32.98066354, Departamento Maip�,https://www.facebook.com/ParroquiaLaCandelariaMaipu/about/?ref=page_internal
Parque Del Descanso,Guaymall�n Department, Mendoza, Argentina,"Chac�n Guaymall�n Department, Departamento Guaymall�n, Mendoza, 5522 Argentina",-68.754141197688,-32.936576887093, Departamento Guaymall�n,
Cementerio Parque Municipal Lujan De Cuyo,Luj�n de Cuyo, Mendoza, Argentina,"Anchorena Luj�n de Cuyo, Departamento Luj�n de Cuyo, Mendoza, M5507 Argentina",-68.854506055739,-33.023175387549, Departamento Luj�n de Cuyo,
Cementerio Parque Jardin Mendoza,Luj�n de Cuyo, Mendoza, Argentina,"2-100 Roca Luj�n de Cuyo, Luj�n de Cuyo, Mendoza Argentina",-68.87793,-33.033349, Luj�n de Cuyo,
Cementerio de Junin,Jun�n, Mendoza, Argentina,"Ruta Provincial 60 Jun�n, Jun�n, Mendoza Argentina",-68.517635,-33.135677, Jun�n,
Cementerio Municipal,General Alvear, Mendoza, Argentina,"Ruta Nacional 202 General Alvear, General Alvear Department, Mendoza Argentina",-67.700887,-35.000015, General Alvear Department,
Cementerio,Las Heras, Mendoza, Argentina,"100-198 Caseros Las Heras, Las Heras Department, Mendoza Argentina",-68.835476,-32.856947, Las Heras Department,
Cementerio Parque Oto�al,Venado Tuerto, Santa Fe, Argentina,"Camino Acceso Aeropuerto Tom�s Kenny Venado Tuerto, General L�pez Department, Santa Fe Argentina 
                         
                    ",-61.984722514681,-33.710623882096, General L�pez Department,http://www.parqueoto�al.com.ar/
Basilica y Convento de San Francisco,Guaymall�n Department, Mendoza, Argentina,"Defensa Guaymall�n Department, Mendoza Argentina",-68.741164,-32.919126,,
Casa Masselos,Guaymall�n Department, Mendoza, Argentina,"202-600 Avenida Bandera de Los Andes Guaymall�n Department, Mendoza Argentina",-68.826694,-32.894078,,
